x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41,x42,y42,z42,x43,y43,z43,x44,y44,z44,x45,y45,z45,x46,y46,z46,x47,y47,z47,x48,y48,z48
-0.12494127452373505,1.0542726516723633,1.5236556573817506,0.12027595192193985,0.408530592918396,1.4898696084925904,0.30364906787872314,0.0822826400399208,1.4691166921565308,0.32626771926879883,-0.28347206115722656,1.4674311777064575,0.3236895203590393,-0.6625317335128784,1.468660673708655,0.8097221255302429,-1.0113773345947266,1.3953994317958132,0.9099194407463074,-1.3725359439849854,1.3838029619166627,1.4562268257141113,0.19213460385799408,1.3162766691157595,-0.00272335740737617,0.7336141467094421,1.5089906831691042,0.6642540097236633,0.014613118954002857,1.457252516360022,0.6713609099388123,-0.42048749327659607,1.4372799726435914,0.43309450149536133,-0.9447843432426453,1.4529816957423463,0.4979150891304016,-1.3044127225875854,1.4432927270838989,0.5790541768074036,-1.6179838180541992,1.4332892175624146,1.6905782222747803,0.39142870903015137,1.278414034456946,1.1352183818817139,0.15177255868911743,1.3654013486811891,0.8490710258483887,0.2918868064880371,1.4061313863703981,1.2618770599365234,-0.5093865990638733,1.3767765756556765,0.9616243839263916,-0.7207717895507812,1.4061876054713502,1.3079354763031006,-1.2198470830917358,1.345020193667151,0.7614833116531372,-1.899048924446106,1.413406710238196,1.6498051881790161,1.0461231470108032,1.3073966260859742,1.2558672428131104,0.5074548125267029,1.339521336168982,1.3824080228805542,-0.06777621805667877,1.3482098051020874,1.0672305822372437,-0.23989374935626984,1.396620945543982,1.4109586477279663,-0.8799458742141724,1.3434619661280884,1.7354384660720825,-1.1753469705581665,1.2945457693049685,1.2535643577575684,-1.8860201835632324,1.3594623228022829,1.7094216346740723,1.3836334943771362,1.295610727877356,1.661037564277649,0.716631293296814,1.3129011484095825,1.8165655136108398,0.02867887355387211,1.2881797357508913,1.6674654483795166,-0.3355809152126312,1.3083072324702516,1.7873467206954956,-0.6997725367546082,1.2931855531642213,1.3692576885223389,-1.5464462041854858,1.3402202840754762,1.6263271570205688,-1.8579952716827393,1.3114207120845094,1.7668206691741943,1.7399119138717651,1.2934527727076783,2.4723222255706787,-0.2980521321296692,1.2001387353846802,2.2963995933532715,-0.6468314528465271,1.2183740945765749,2.069220542907715,-0.4004306197166443,1.2557187124202027,2.101207733154297,-0.9656738042831421,1.2513144536921754,1.790191650390625,-1.5067713260650635,1.2903412671992553,1.953834891319275,-1.7961115837097168,1.2668242021510376,3.3614542484283447,0.39159536361694336,1.0876142021128907,2.9961631298065186,0.2186720073223114,1.1361273666331544,2.7466702461242676,-0.01860600896179676,1.1672727628657593,2.8424932956695557,-0.37129366397857666,1.1554321332881226,2.67936110496521,-0.7377893328666687,1.1764875741908325,2.4399936199188232,-1.0327446460723877,1.2066545291850344,2.1089110374450684,-1.3440896272659302,1.248666548342444
-0.14270754158496857,1.0635195970535278,1.523034643740393,0.1011187806725502,0.41816261410713196,1.4889709611842408,0.2854726314544678,0.08709214627742767,1.4680299039790405,0.3074447810649872,-0.28052833676338196,1.4661227460810915,0.31376755237579346,-0.6602733731269836,1.4658516355464235,0.7913897037506104,-1.0154354572296143,1.3955783601710572,0.8905656337738037,-1.3750054836273193,1.384620155901648,1.427809715270996,0.20533296465873718,1.3113182302424684,-0.016246721148490906,0.741397500038147,1.5092482324549927,0.6582619547843933,0.015537586063146591,1.4565989442775025,0.6603395938873291,-0.41636812686920166,1.4345310159632936,0.41113409399986267,-0.9413886070251465,1.4527401967952027,0.4842708110809326,-1.3085047006607056,1.4431638952204957,0.5621249079704285,-1.6227502822875977,1.433315853686072,1.6646260023117065,0.40245816111564636,1.2778305002162234,1.1157431602478027,0.16719751060009003,1.3654203172633423,0.8303939700126648,0.2958865463733673,1.4051666494319215,1.2466472387313843,-0.5035168528556824,1.3770139261195435,0.9580839276313782,-0.7198899388313293,1.4061247774073853,1.291473388671875,-1.220241904258728,1.3447885938594117,0.7455858588218689,-1.9029444456100464,1.413210529894568,1.6394224166870117,1.0467630624771118,1.3067287202784792,1.2581232786178589,0.5062417387962341,1.3380836149165405,1.3714642524719238,-0.06247783824801445,1.348362583727576,1.060280203819275,-0.23720569908618927,1.397852816195227,1.4003889560699463,-0.8779164552688599,1.3435366674372926,1.7330776453018188,-1.1773667335510254,1.2946679349849,1.2442563772201538,-1.877700686454773,1.3591808553645386,1.6923660039901733,1.3857858180999756,1.295283627123572,1.660038948059082,0.7160000205039978,1.31252269229386,1.8062418699264526,0.032850999385118484,1.2877707525203004,1.667785406112671,-0.3356027901172638,1.3082868333766235,1.7782725095748901,-0.698990523815155,1.2927626367518679,1.3680751323699951,-1.5464553833007812,1.3402364202449097,1.6116893291473389,-1.8492518663406372,1.3111986680934204,1.766743540763855,1.7416610717773438,1.2931707616755739,2.4676871299743652,-0.2832522988319397,1.2001275773951783,2.2971107959747314,-0.6316816806793213,1.2183084197947756,2.0687074661254883,-0.3992484509944916,1.25580225429032,2.101783037185669,-0.9656926393508911,1.2512866731593384,1.7907781600952148,-1.5068964958190918,1.290309795946814,1.9423109292984009,-1.7976465225219727,1.2670259614894166,3.351989269256592,0.4069785475730896,1.0876908703753725,2.99509334564209,0.21828922629356384,1.136095895380713,2.747013568878174,-0.01861760765314102,1.1672498174617068,2.8428795337677,-0.3713054656982422,1.1554043527552857,2.679630756378174,-0.7376936674118042,1.176458248705603,2.440563678741455,-1.0327073335647583,1.206621985048987,2.109236717224121,-1.3507347106933594,1.2484676214167847
-0.16370710730552673,1.075779914855957,1.5226643129298463,0.07806329429149628,0.4293893575668335,1.4882783075282349,0.26337018609046936,0.09282269328832626,1.4672367139765992,0.28558215498924255,-0.2776772081851959,1.465148768038489,0.30320557951927185,-0.6563164591789246,1.4632980009028687,0.7675051689147949,-1.020665168762207,1.3952227064082399,0.8681281805038452,-1.381280779838562,1.3855545659968629,1.3956595659255981,0.2220030575990677,1.3093135114619507,-0.03079867921769619,0.7495353817939758,1.5090473314234987,0.6549651026725769,0.01593218930065632,1.4557141729304566,0.6455817222595215,-0.4118104875087738,1.4324117132136598,0.3913876712322235,-0.9394747614860535,1.4517681642482057,0.46951282024383545,-1.3126108646392822,1.44258222064469,0.5434519648551941,-1.628566026687622,1.4331481691310182,1.6414284706115723,0.4157412648200989,1.2779199071833864,1.089241862297058,0.18434950709342957,1.3654305597255005,0.8073778748512268,0.29968127608299255,1.4041101022670044,1.2305866479873657,-0.4981660842895508,1.3772718473384156,0.9566798210144043,-0.719767153263092,1.4060777421901003,1.2736024856567383,-1.2222646474838257,1.3447016187617555,0.7300957441329956,-1.9079281091690063,1.4131527086207643,1.6241379976272583,1.048787236213684,1.3059739538142456,1.2574983835220337,0.5097455978393555,1.3375759836146608,1.3600022792816162,-0.05637013539671898,1.3484820314357058,1.0530794858932495,-0.23404212296009064,1.3986964174220338,1.3885865211486816,-0.876613199710846,1.3437773080775512,1.732437252998352,-1.178192138671875,1.2947421499202028,1.2298790216445923,-1.8678836822509766,1.3587550779292359,1.6756255626678467,1.3951905965805054,1.2950067945430055,1.6554597616195679,0.7167626023292542,1.3119224210688842,1.7951221466064453,0.03732386603951454,1.2875066228816285,1.6682175397872925,-0.335658460855484,1.308266806215979,1.7674504518508911,-0.6975530385971069,1.2924461790034547,1.3676575422286987,-1.5460600852966309,1.3402415986964478,1.594329595565796,-1.8450837135314941,1.3109630056330934,1.7661503553390503,1.744929313659668,1.2925967832515015,2.4626433849334717,-0.26830869913101196,1.2001942392298952,2.296849489212036,-0.614250898361206,1.218402762026526,2.069324493408203,-0.39903324842453003,1.2558510633418336,2.1023435592651367,-0.9657530784606934,1.2512579484889284,1.7913439273834229,-1.5070199966430664,1.2902783246943725,1.9319878816604614,-1.8054033517837524,1.2671991392085329,3.343517303466797,0.4243007302284241,1.087771908850409,2.9908430576324463,0.21871207654476166,1.1360679288813844,2.7474734783172607,-0.0186776090413332,1.1672254272410645,2.8433542251586914,-0.3713838756084442,1.1553758426615968,2.6799941062927246,-0.7377158999443054,1.1764289232203735,2.441093683242798,-1.0327426195144653,1.2065888114878907,2.1112022399902344,-1.3598655462265015,1.2483377881953492
-0.18731899559497833,1.0907080173492432,1.5226640268275513,0.052365005016326904,0.44164934754371643,1.4876330324122682,0.23786859214305878,0.0995081216096878,1.4670257707545533,0.26079490780830383,-0.2749957740306854,1.464818663210608,0.2882140278816223,-0.6524801850318909,1.4618207403132693,0.7385991811752319,-1.0266512632369995,1.3951077218959107,0.8412468433380127,-1.3923559188842773,1.3850110860774292,1.3618054389953613,0.2424975037574768,1.308244661898352,-0.046368278563022614,0.757981538772583,1.5088403078028931,0.6523091793060303,0.0161686260253191,1.4525181528041138,0.6263121366500854,-0.4071158170700073,1.4310932966182008,0.3738378584384918,-0.9389537572860718,1.4518647237727418,0.4536115825176239,-1.3161489963531494,1.4404704423854127,0.5228829383850098,-1.6362638473510742,1.4330086370417847,1.6219478845596313,0.42971909046173096,1.277433304400183,1.0594146251678467,0.20144762098789215,1.3661315103480591,0.7816710472106934,0.30377358198165894,1.4030673166224732,1.2137959003448486,-0.493572473526001,1.3780932184169068,0.956146776676178,-0.7198202610015869,1.4050926061579956,1.2540249824523926,-1.2262848615646362,1.3448198362300172,0.7150461077690125,-1.9144805669784546,1.4133279176661744,1.6036968231201172,1.0538558959960938,1.3053910776088014,1.2532604932785034,0.519997239112854,1.340642284960486,1.3482673168182373,-0.04918641969561577,1.3483712240168824,1.0452958345413208,-0.23088178038597107,1.399430355639197,1.3761930465698242,-0.8765497207641602,1.3438482900569215,1.732138991355896,-1.178109049797058,1.2943232961604372,1.2117844820022583,-1.8592851161956787,1.3584046598384156,1.6614742279052734,1.41091787815094,1.2949715181300416,1.6470433473587036,0.7197986841201782,1.3114506669947876,1.7842469215393066,0.043163005262613297,1.2874712320277466,1.6682599782943726,-0.33563533425331116,1.3081076188990846,1.7559657096862793,-0.6965323090553284,1.2923589178035035,1.3678053617477417,-1.5455023050308228,1.3402399393031372,1.5768038034439087,-1.8486331701278687,1.3108721395442262,1.764289379119873,1.749819278717041,1.291977972597815,2.4575536251068115,-0.25237345695495605,1.2003577037760986,2.294389486312866,-0.5959321856498718,1.2186967321345583,2.070262908935547,-0.39929237961769104,1.2558794160792603,2.102837324142456,-0.9658361673355103,1.2512279077479616,1.7919042110443115,-1.5071356296539307,1.2902468534419311,1.9251402616500854,-1.8177014589309692,1.2674200674006715,3.336094856262207,0.443224161863327,1.0878682394931092,2.981832981109619,0.22219261527061462,1.136069645495154,2.7479610443115234,-0.018810881301760674,1.1672000785777346,2.843827486038208,-0.3715347647666931,1.155347146601416,2.68044376373291,-0.737834632396698,1.176399597735144,2.4415578842163086,-1.0328385829925537,1.2065551944682373,2.1145546436309814,-1.3712724447250366,1.248345799059607
-0.21287642419338226,1.107607126235962,1.5229648347804323,0.024754635989665985,0.4547066390514374,1.4873907609889283,0.20940975844860077,0.10715266317129135,1.4672035547206177,0.23296114802360535,-0.27242445945739746,1.464911732287146,0.26587268710136414,-0.6506332755088806,1.4613348527858032,0.7062376737594604,-1.033233404159546,1.3953035016963258,0.8104506731033325,-1.40639066696167,1.384506516070105,1.326756238937378,0.26554936170578003,1.3073774858424438,-0.06354445964097977,0.7673124074935913,1.5091935296962036,0.6468812823295593,0.015888571739196777,1.4464559598872437,0.6029021143913269,-0.40255990624427795,1.4303333517024293,0.35703665018081665,-0.9384151697158813,1.4540675683924928,0.43695223331451416,-1.3185898065567017,1.438620104403235,0.5003991723060608,-1.6462290287017822,1.433042311281897,1.6043561697006226,0.4422559440135956,1.2770927854487673,1.0292505025863647,0.21747270226478577,1.3668615003535525,0.7554106712341309,0.30872663855552673,1.4020781751582398,1.1964836120605469,-0.4898069500923157,1.3785356470057741,0.9529933333396912,-0.7183486819267273,1.4033311029383913,1.2328274250030518,-1.23209810256958,1.3450959249446168,0.6997925639152527,-1.9227356910705566,1.413708519549109,1.5787559747695923,1.064480185508728,1.3052008481929078,1.2456021308898926,0.5367071032524109,1.341784519762732,1.335910677909851,-0.04115855321288109,1.34801923236344,1.036585807800293,-0.22783875465393066,1.3996598955104127,1.363128900527954,-0.8772167563438416,1.3436729093501345,1.7284008264541626,-1.1770293712615967,1.2934310289332642,1.1905531883239746,-1.8558250665664673,1.3582141729304567,1.6511613130569458,1.430161476135254,1.2953226228663697,1.6354387998580933,0.7261739373207092,1.3109887262294069,1.774255633354187,0.05090499669313431,1.2876186319300904,1.66557776927948,-0.33490312099456787,1.3079971548030151,1.744860053062439,-0.6968117356300354,1.2924555917689577,1.368204116821289,-1.5450491905212402,1.340234102816321,1.5618854761123657,-1.8596855401992798,1.3109355684230104,1.761451005935669,1.7552639245986938,1.2915222688624635,2.45263934135437,-0.2346975952386856,1.2005690904567017,2.2896296977996826,-0.5784202814102173,1.2188075252482666,2.0703890323638916,-0.3991793692111969,1.2551677366206422,2.1032650470733643,-0.9659185409545898,1.2511978670069948,1.7924644947052002,-1.5072435140609741,1.2902153821894897,1.9223048686981201,-1.831541895866394,1.2678004690119997,3.329369068145752,0.46351003646850586,1.087968475432135,2.9679372310638428,0.23152947425842285,1.1360975404689089,2.7484209537506104,-0.01900208368897438,1.1671741720149293,2.844256639480591,-0.37173327803611755,1.1553178211161865,2.680943250656128,-0.7379986047744751,1.1763702722499145,2.441605567932129,-1.0329548120498657,1.2065882965037598,2.1191060543060303,-1.3845067024230957,1.2485989995906128
-0.2392287701368332,1.1251683235168457,1.523456186861731,-0.00356872146949172,0.46809449791908264,1.4875061746546998,0.17922435700893402,0.11542218178510666,1.4675823827693237,0.202928364276886,-0.2698507606983185,1.4652151151606811,0.23645250499248505,-0.6513534784317017,1.4612817521998658,0.6733967661857605,-1.0400391817092896,1.3954753919551148,0.7767063975334167,-1.4211491346359253,1.3843512197444214,1.2917218208312988,0.28837960958480835,1.3049004121730103,-0.08220767229795456,0.7779707908630371,1.5102996011683718,0.6346779465675354,0.014719384722411633,1.439205870241858,0.5770010352134705,-0.3982865512371063,1.430339789004065,0.33873695135116577,-0.9374280571937561,1.456296591372229,0.41908517479896545,-1.320480227470398,1.4382239385554567,0.47680220007896423,-1.657838225364685,1.433331789583899,1.5859946012496948,0.45359429717063904,1.276668552965857,1.0015345811843872,0.23223204910755157,1.3681621499964967,0.7294817566871643,0.3154405653476715,1.401390471071936,1.178806185722351,-0.48656395077705383,1.3790459676692262,0.9428691864013672,-0.7143104672431946,1.401211542696692,1.2106246948242188,-1.2387360334396362,1.3454690309474244,0.6838123202323914,-1.9319735765457153,1.4142340322444213,1.5524169206619263,1.0820754766464233,1.3053317972132936,1.2355124950408936,0.5571399927139282,1.3418216558406129,1.3224408626556396,-0.032895345240831375,1.3475821824977174,1.026737093925476,-0.22521235048770905,1.400231728167273,1.3490010499954224,-0.8774996995925903,1.3433892389247193,1.7172316312789917,-1.176196575164795,1.2927272745082155,1.1668388843536377,-1.8601453304290771,1.3582464166590944,1.6443778276443481,1.4498308897018433,1.2959700437495485,1.6208164691925049,0.7355449795722961,1.310651697725989,1.7650707960128784,0.060183729976415634,1.2878784700343384,1.6572953462600708,-0.3324355185031891,1.307953838915564,1.7345232963562012,-0.6984876394271851,1.2926287980983033,1.3681641817092896,-1.544799566268921,1.3399673696467653,1.550898790359497,-1.8747690916061401,1.3112764020869507,1.7586315870285034,1.7598103284835815,1.2912076993891968,2.44781494140625,-0.21545977890491486,1.2007764144847168,2.28336238861084,-0.5633400082588196,1.2190729566523806,2.0668904781341553,-0.3965665400028229,1.2546746965358033,2.10365891456604,-0.9659861326217651,1.251167826266028,1.7930247783660889,-1.5073453187942505,1.2901841970393433,1.922370433807373,-1.8445589542388916,1.2683091875026002,3.3225975036621094,0.4845465123653412,1.0880687042186037,2.9507029056549072,0.24865449965000153,1.136146607012488,2.7484652996063232,-0.018867237493395805,1.167100157351233,2.8446433544158936,-0.37194639444351196,1.155288495630957,2.681455135345459,-0.7381599545478821,1.176340946764685,2.4395558834075928,-1.0333932638168335,1.2066752143809572,2.1248247623443604,-1.3990402221679688,1.2490584512660279
-0.26506152749061584,1.1420429944992065,1.524471048922278,-0.03214555233716965,0.48170432448387146,1.4882448907801882,0.1491938829421997,0.12371618300676346,1.4680555959651245,0.17250774800777435,-0.2671792507171631,1.4656086774775758,0.2030775099992752,-0.6540632843971252,1.4613911863276734,0.6413810849189758,-1.0465959310531616,1.395518879503943,0.7420783638954163,-1.4342516660690308,1.3856452890345827,1.2585132122039795,0.30888187885284424,1.3033672758052126,-0.10186590254306793,0.790030837059021,1.5116581293055789,0.6134259104728699,0.013600689359009266,1.4340697618434204,0.5506757497787476,-0.39439794421195984,1.4309260984370484,0.31790047883987427,-0.9351326823234558,1.456983036608435,0.3998315930366516,-1.322651743888855,1.438625511736609,0.4527682662010193,-1.670532464981079,1.4341111894557252,1.5645959377288818,0.46414002776145935,1.2767646547267213,0.9779862761497498,0.24467088282108307,1.3707169290492311,0.705228328704834,0.32343345880508423,1.4010196824977172,1.1610822677612305,-0.48358970880508423,1.3788513608882202,0.923083484172821,-0.7079720497131348,1.398901037783362,1.1883021593093872,-1.244864821434021,1.3458919759700074,0.6670756936073303,-1.9408692121505737,1.414852614016272,1.5284851789474487,1.1050738096237183,1.3056475397059693,1.2246859073638916,0.5777860283851624,1.3441272111842408,1.3076692819595337,-0.02501448430120945,1.3471684499690308,1.0157418251037598,-0.22198614478111267,1.3997723623225464,1.3335905075073242,-0.8764243125915527,1.3430976720759644,1.6980197429656982,-1.1773489713668823,1.2920670648524537,1.1430630683898926,-1.8718613386154175,1.3585156961390747,1.6394497156143188,1.4675531387329102,1.2967912717768921,1.6045279502868652,0.7475081086158752,1.310706228823401,1.7560408115386963,0.06999731063842773,1.2882005353877322,1.6420230865478516,-0.3275098204612732,1.3079965825984254,1.7246180772781372,-0.7008824944496155,1.2928327032038942,1.3654135465621948,-1.5446358919143677,1.3395008512446656,1.5432593822479248,-1.889679193496704,1.3118672033259644,1.7566773891448975,1.7626211643218994,1.290985884279944,2.4427249431610107,-0.19571225345134735,1.200964240641333,2.2762227058410645,-0.550986647605896,1.2192887779185548,2.0580155849456787,-0.38980844616889954,1.2541911264369263,2.104051113128662,-0.9660372138023376,1.2511369272181763,1.7935844659805298,-1.5074466466903687,1.2901534982630982,1.9232597351074219,-1.8555270433425903,1.268881163210608,3.314948081970215,0.5053566694259644,1.088160414309241,2.9330995082855225,0.2734404504299164,1.1362539096781983,2.7463040351867676,-0.016373474150896072,1.1670625062892213,2.845012903213501,-0.37214988470077515,1.1552591701457275,2.6819510459899902,-0.7382952570915222,1.176312222094275,2.433854103088379,-1.0358797311782837,1.2067303605983033,2.131307363510132,-1.4140170812606812,1.249639153094031
-0.2899721562862396,1.158152461051941,1.5260101076075805,-0.06021026894450188,0.4953251779079437,1.4899494882533326,0.12082965672016144,0.1315399557352066,1.468997015566565,0.14340579509735107,-0.26439589262008667,1.466482948870398,0.16883815824985504,-0.6577060222625732,1.4620212980220093,0.6109036803245544,-1.0523808002471924,1.3963823076197877,0.7087287306785583,-1.444507122039795,1.3857801862666383,1.2272891998291016,0.32750678062438965,1.3023452039668335,-0.12125596404075623,0.8027025461196899,1.5137350030848755,0.5844799280166626,0.01539068017154932,1.4314755865046753,0.5256954431533813,-0.390886515378952,1.431758942217566,0.29502126574516296,-0.9309264421463013,1.4574840589473024,0.37923070788383484,-1.3254563808441162,1.4388732191035523,0.4292547106742859,-1.683686375617981,1.4356867834040894,1.539528250694275,0.47684788703918457,1.2766878076503052,0.9588172435760498,0.25329577922821045,1.3748801465937868,0.6841347217559814,0.3314439654350281,1.4008142610499634,1.14333176612854,-0.4803585708141327,1.3789558454463258,0.8941503167152405,-0.7008917331695557,1.397284645647742,1.1665652990341187,-1.2494601011276245,1.346371512026526,0.6499297618865967,-1.9482265710830688,1.415539345354773,1.509130835533142,1.1294876337051392,1.3061871572444215,1.212817668914795,0.5961010456085205,1.3475904794642701,1.2918213605880737,-0.017803946509957314,1.3468576856562868,1.0023829936981201,-0.21757423877716064,1.3974770494410769,1.3170498609542847,-0.8736807107925415,1.3428721948573366,1.6722348928451538,-1.1806330680847168,1.2917606779048219,1.1220587491989136,-1.8875032663345337,1.3591215463588013,1.6342650651931763,1.4823116064071655,1.2977082010218872,1.5882614850997925,0.7612305879592896,1.311302980990149,1.7463866472244263,0.07930668443441391,1.288570694536902,1.6212879419326782,-0.32020190358161926,1.3081850954005494,1.7144498825073242,-0.7030454874038696,1.2930610986659303,1.3576081991195679,-1.5448811054229736,1.3391682287165896,1.5370995998382568,-1.901449203491211,1.3125757356593386,1.7558649778366089,1.7637395858764648,1.2908251234004273,2.4369616508483887,-0.17667075991630554,1.2011549421260133,2.2679548263549805,-0.5407461524009705,1.2195454259822145,2.043787956237793,-0.3791468143463135,1.2537596555659547,2.104048252105713,-0.9659277200698853,1.2510221143672242,1.7941362857818604,-1.5075509548187256,1.29012297114823,1.9231232404708862,-1.8641645908355713,1.2693556638667358,3.3059165477752686,0.5250779986381531,1.0882363673159852,2.919015407562256,0.3030143678188324,1.1362821908900513,2.740002393722534,-0.008044436573982239,1.1670938774058595,2.845388174057007,-0.372335821390152,1.155229844660498,2.6824281215667725,-0.7384057641029358,1.1762836118647828,2.4243881702423096,-1.042556643486023,1.2066181798884645,2.137695789337158,-1.4281803369522095,1.2501426931330935
-0.3141200840473175,1.1740002632141113,1.5275853296229616,-0.08767987042665482,0.5090113282203674,1.491705813021399,0.09414239972829819,0.13890281319618225,1.4701712366053834,0.11593247205018997,-0.26163142919540405,1.4676045270869507,0.13648036122322083,-0.6614066958427429,1.462945580095984,0.5809773206710815,-1.0576462745666504,1.3971625657984985,0.6775381565093994,-1.453465461730957,1.3846001287410035,1.1965968608856201,0.34609538316726685,1.302689585299231,-0.139932781457901,0.8154952526092529,1.5153241868922485,0.5519911050796509,0.02211802452802658,1.430059952349402,0.5029913783073425,-0.38761699199676514,1.4324556871363892,0.272156298160553,-0.9257152676582336,1.4570708986232057,0.3583124876022339,-1.3278706073760986,1.4391447587916626,0.40638458728790283,-1.6967682838439941,1.437081904024817,1.5099077224731445,0.49298858642578125,1.2769905038783327,0.9418724179267883,0.257637083530426,1.3795671888301149,0.666641116142273,0.3382227420806885,1.400999426455237,1.1254976987838745,-0.4768381118774414,1.3784927316615359,0.8600935935974121,-0.6958768367767334,1.396478008837439,1.1456234455108643,-1.2522804737091064,1.3466740365931764,0.6328005194664001,-1.953601598739624,1.4160809942195192,1.4939906597137451,1.151571273803711,1.3066678663203493,1.1984951496124268,0.611524760723114,1.35106667956803,1.2754089832305908,-0.011114018969237804,1.346481890291907,0.9854445457458496,-0.21284188330173492,1.393618244738318,1.2998374700546265,-0.8697087168693542,1.3425773092219606,1.643079161643982,-1.1860594749450684,1.291765741915442,1.1052697896957397,-1.9027903079986572,1.3598227258631959,1.6272854804992676,1.4944919347763062,1.2985081430384888,1.5734872817993164,0.7758046388626099,1.3119729753443972,1.735644817352295,0.08754730969667435,1.2888366266200317,1.5987334251403809,-0.3115364909172058,1.3082592245051636,1.70344877243042,-0.7043079733848572,1.2931986280390992,1.3444150686264038,-1.5464529991149902,1.3389925619075074,1.530395746231079,-1.9092830419540405,1.3131814428279176,1.7559452056884766,1.7637948989868164,1.2907105394313112,2.4302845001220703,-0.1590069681406021,1.2011873002955689,2.2592742443084717,-0.5302440524101257,1.2199440093943847,2.0272490978240967,-0.36663609743118286,1.2538616510340943,2.1012189388275146,-0.9647125005722046,1.2507856222102418,1.7946771383285522,-1.5076582431793213,1.2900927873561159,1.9215790033340454,-1.8704019784927368,1.2696813913295044,3.2955665588378906,0.5434489846229553,1.0882042022654785,2.910849094390869,0.3320896029472351,1.1362738653132691,2.7287681102752686,0.007879664190113544,1.1671018167445435,2.845783233642578,-0.37250885367393494,1.1552005763957276,2.6828930377960205,-0.7385052442550659,1.1762550016352906,2.413200855255127,-1.0545120239257812,1.206346983523108,2.1429266929626465,-1.4397003650665283,1.2505021234462037
-0.3377622961997986,1.1899781227111816,1.5289215990016236,-0.11398247629404068,0.5224085450172424,1.4935894533107057,0.068365179002285,0.14606156945228577,1.4712343927333131,0.08954614400863647,-0.259039044380188,1.4686340375849976,0.1076398715376854,-0.6646772623062134,1.4637843748042358,0.5508805513381958,-1.063159704208374,1.397232803911902,0.6469388008117676,-1.4628289937973022,1.3834642454097046,1.1662365198135376,0.36744871735572815,1.303856396288611,-0.1571783721446991,0.8270749449729919,1.5166682382533327,0.5206053256988525,0.03336753323674202,1.4289556833216919,0.4824858009815216,-0.3843984305858612,1.4328678461024538,0.2506242096424103,-0.9218125939369202,1.4554335065791384,0.337454229593277,-1.3298052549362183,1.4392723890254273,0.3841436505317688,-1.7083219289779663,1.438079228014685,1.4774810075759888,0.5137503147125244,1.2768381257960573,0.924910843372345,0.2591433823108673,1.382574839205481,0.6509720683097839,0.34351709485054016,1.4016112562129273,1.1073240041732788,-0.47265365719795227,1.377739281267859,0.8264880180358887,-0.6947810649871826,1.3956885667750611,1.1252248287200928,-1.253881573677063,1.3467170091578735,0.6159660816192627,-1.957435131072998,1.4163904138514771,1.4809918403625488,1.1695243120193481,1.3069290204951538,1.1815226078033447,0.6249106526374817,1.3604239984462037,1.259009838104248,-0.0045041958801448345,1.3459837575862184,0.9648600816726685,-0.20853938162326813,1.3894492479274048,1.2825316190719604,-0.8654002547264099,1.3421712728450075,1.6143302917480469,-1.1931331157684326,1.2920916410395875,1.092203140258789,-1.9147467613220215,1.3603907247493043,1.6181282997131348,1.5053359270095825,1.2990940519282594,1.5606931447982788,0.789848268032074,1.3126145025203004,1.7238879203796387,0.09479642659425735,1.2889395948359743,1.5778303146362305,-0.3029325008392334,1.3080997510859742,1.6915034055709839,-0.7045724391937256,1.29321041545365,1.3279109001159668,-1.5496474504470825,1.339241556734778,1.5219637155532837,-1.9142974615097046,1.3136200376460327,1.7564369440078735,1.7635204792022705,1.290630716891028,2.4227588176727295,-0.14256373047828674,1.201005382151343,2.250856876373291,-0.5176663398742676,1.219866933436133,2.0116238594055176,-0.35456207394599915,1.2543022771785035,2.0912082195281982,-0.9607445597648621,1.250425877184607,1.795206069946289,-1.507765531539917,1.2900625463435427,1.9193601608276367,-1.87445068359375,1.269899401278235,3.284444808959961,0.5609581470489502,1.0880599351832643,2.9076035022735596,0.35592958331108093,1.1362805458018554,2.7138447761535645,0.030225561931729317,1.1671387668559328,2.8461952209472656,-0.3726787269115448,1.1551719661662354,2.6833579540252686,-0.7386093735694885,1.1762263914057984,2.4044036865234375,-1.0705689191818237,1.2060196824977174,2.1463942527770996,-1.447417140007019,1.2507328077265991
