x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29
-0.6914325952529907,0.27785977721214294,1.6784362006802112,-1.1510275602340698,-0.03260068967938423,1.7354676318783313,-1.6172339916229248,-0.1741783320903778,1.7925841479916125,-2.1464340686798096,-0.25940120220184326,1.8546311545986682,-2.739950656890869,-0.3332301676273346,1.9340557647366077,-2.5798168182373047,-1.3535181283950806,1.8979134784359486,-1.2385367155075073,-1.4577045440673828,1.7458576884884387,0.8582179546356201,0.5384895205497742,1.4880821471828967,-0.1477714329957962,0.4662218689918518,1.6149713092464952,-0.2912275791168213,-0.05075628682971001,1.6371422858852893,-0.7662546038627625,-0.38045066595077515,1.6918041701931505,-0.974446177482605,-0.9203214049339294,1.72127116352506,-0.47790467739105225,-0.9197434186935425,1.6595390716213734,-0.48068296909332275,-1.4710806608200073,1.6539692321438342,1.6835434436798096,0.7743139266967773,1.3909944940228014,0.3942103385925293,0.5079466700553894,1.553329860271886,0.2915562391281128,-0.0041633425280451775,1.5721553855556993,-0.12063624709844589,-0.5092806816101074,1.6237449889797717,0.34389325976371765,-0.6295019388198853,1.5603197723049669,0.29236504435539246,-1.3581318855285645,1.5859536281246691,1.0070562362670898,-1.4670324325561523,1.469482933582738,2.313957929611206,1.4758280515670776,1.312192204060033,1.382631778717041,0.4500054121017456,1.4363666902203112,0.9428070783615112,0.08341999351978302,1.4993712421078236,0.8287005424499512,-0.396841824054718,1.527660291256383,0.7593448758125305,-0.9739026427268982,1.522602616848424,0.21750132739543915,-1.6389155387878418,1.3914329562801868,0.2605619728565216,-2.2451322078704834,1.4401154523510487,2.7829229831695557,1.5323716402053833,1.25763742977567,2.012700080871582,1.1378223896026611,1.3558181491512804
-0.6851258873939514,0.27311673760414124,1.6786630740780382,-1.1464908123016357,-0.036542341113090515,1.735719161571935,-1.6168299913406372,-0.17579737305641174,1.7928315978664906,-2.145632743835449,-0.260017454624176,1.8547335048336535,-2.736023426055908,-0.3318115174770355,1.9331812644619495,-2.597672462463379,-1.3368330001831055,1.9072939277309924,-1.2325152158737183,-1.4554932117462158,1.7460819602627307,0.8699808120727539,0.5332779288291931,1.4880164266247302,-0.13822747766971588,0.46137720346450806,1.6146226325649766,-0.285212904214859,-0.05272115767002106,1.6381750713009386,-0.7560803294181824,-0.3822228014469147,1.6911917834896593,-0.9704893231391907,-0.9235894680023193,1.7225684867519884,-0.47186049818992615,-0.9204105734825134,1.6607343402523547,-0.48011693358421326,-1.4716131687164307,1.6544251075405627,1.695431113243103,0.7704301476478577,1.391826451839879,0.40022632479667664,0.5073848962783813,1.5544369693417102,0.2974138557910919,-0.007457216270267963,1.5725538478512315,-0.11863694339990616,-0.5114439725875854,1.624226525845006,0.34899744391441345,-0.6322294473648071,1.5614615893978625,0.2926046848297119,-1.3583253622055054,1.5865813289303332,1.0137094259262085,-1.4669703245162964,1.4694323201794177,2.323014259338379,1.4749997854232788,1.3122397723812609,1.3933892250061035,0.4429481327533722,1.436745758594945,0.9474254250526428,0.07949817925691605,1.4995378642696888,0.8319987058639526,-0.3984920382499695,1.5275812965054065,0.7688478231430054,-0.9743321537971497,1.5222286334652453,0.21768298745155334,-1.638977289199829,1.3916795192379503,0.2672768831253052,-2.2395975589752197,1.441677697720006,2.787794828414917,1.531538724899292,1.257576469006017,2.0139594078063965,1.1372371912002563,1.3558575873989611
-0.6782487630844116,0.2680709958076477,1.6788832660336048,-1.1412526369094849,-0.040704548358917236,1.7359408908504994,-1.6165032386779785,-0.17665688693523407,1.7930106368679553,-2.1452815532684326,-0.26022759079933167,1.8548097205776721,-2.7322778701782227,-0.3327341675758362,1.9323842807430773,-2.6105871200561523,-1.3250775337219238,1.9136292358059435,-1.226581335067749,-1.452871322631836,1.7462490554470569,0.8814792633056641,0.5283336043357849,1.487919752659276,-0.1294538676738739,0.4574986398220062,1.6143219676632434,-0.27875521779060364,-0.05485980957746506,1.6391438804287464,-0.7461405396461487,-0.38351336121559143,1.6905981403011827,-0.9658738374710083,-0.9265742301940918,1.7237960982937366,-0.4665718674659729,-0.9216644167900085,1.6619239917416126,-0.47937506437301636,-1.471637487411499,1.654746348919347,1.7073450088500977,0.7671278119087219,1.3926178184170275,0.4058855175971985,0.5074257254600525,1.5555173526424915,0.3025321662425995,-0.010722960345447063,1.5728493686337024,-0.117002934217453,-0.5128554105758667,1.6245755572933702,0.3544182777404785,-0.6347193121910095,1.5625670428890734,0.2923586368560791,-1.3584353923797607,1.5870121341366321,1.0188366174697876,-1.466658353805542,1.4695391345638782,2.331721305847168,1.4733718633651733,1.312249794544652,1.4039872884750366,0.43479636311531067,1.4370620628017932,0.9502318501472473,0.0769389346241951,1.4996648708004505,0.8335481882095337,-0.3992418348789215,1.5275455241817981,0.7768444418907166,-0.9742426872253418,1.5219862685818226,0.2177899330854416,-1.639009714126587,1.3918375383038073,0.2737068831920624,-2.233577013015747,1.443153853001073,2.789987564086914,1.530838131904602,1.2575356116909533,2.0144214630126953,1.1369768381118774,1.3558918519634753
-0.6720342636108398,0.26427918672561646,1.6791883655209094,-1.1360893249511719,-0.04432876780629158,1.7361280303616078,-1.6162644624710083,-0.17702510952949524,1.7931426692623644,-2.1452138423919678,-0.26028501987457275,1.8548678432125598,-2.728928804397583,-0.3357968032360077,1.9316075778622182,-2.6183857917785645,-1.3161057233810425,1.9184485660213977,-1.2221074104309082,-1.4505882263183594,1.7463777766842394,0.8917801976203918,0.5252761840820312,1.487830972256139,-0.12224812805652618,0.4555480480194092,1.6141421600002794,-0.2721943259239197,-0.0569908432662487,1.640170753063634,-0.737398087978363,-0.384175181388855,1.690102590145543,-0.9611828923225403,-0.9292601943016052,1.7250775161404164,-0.46203044056892395,-0.9234533905982971,1.663161891521886,-0.4786713421344757,-1.4713237285614014,1.654974286617711,1.718894600868225,0.7644039988517761,1.393409805836156,0.411256343126297,0.5079856514930725,1.5566328578609974,0.30600494146347046,-0.013131856918334961,1.573068141521886,-0.11587843298912048,-0.513629674911499,1.6248324084896595,0.3597642779350281,-0.6371732354164124,1.5637323928494005,0.29189422726631165,-1.358505129814148,1.5873070636410267,1.0214426517486572,-1.466864824295044,1.4696275602001696,2.3395802974700928,1.4716659784317017,1.3122545543331652,1.4142189025878906,0.4262084364891052,1.4374132819790393,0.9515714645385742,0.07576210051774979,1.4997643237728626,0.8340476155281067,-0.3994583487510681,1.5275439277309926,0.7824729084968567,-0.9741912484169006,1.5218389220852404,0.21790406107902527,-1.639039397239685,1.3919337096828968,0.2799624502658844,-2.227708339691162,1.4445635486263781,2.790745973587036,1.5305320024490356,1.2575158334393053,2.014662027359009,1.1369701623916626,1.3559225688595324
-0.6675182580947876,0.2629129886627197,1.6796470790524034,-1.131945013999939,-0.04685825854539871,1.7362715335506946,-1.6161524057388306,-0.17715442180633545,1.7932418857235461,-2.1452677249908447,-0.26032665371894836,1.8549134307522328,-2.7257940769195557,-0.3401608169078827,1.9309604831356555,-2.6234850883483887,-1.308279037475586,1.9222256503719835,-1.2196437120437622,-1.4491468667984009,1.7464724994320422,0.9004090428352356,0.5250025987625122,1.4878116965908557,-0.11696513742208481,0.455971360206604,1.6141831355709582,-0.2661101818084717,-0.05874049291014671,1.6413981280941516,-0.7303510904312134,-0.3842068314552307,1.6898058276791126,-0.9571247696876526,-0.931830644607544,1.7265577808041126,-0.4582267999649048,-0.9258617758750916,1.6645646396297962,-0.4781804084777832,-1.470964789390564,1.6551377158779652,1.7298375368118286,0.7622630000114441,1.3942588811535388,0.4163263738155365,0.5091068148612976,1.5578840613979845,0.3077085614204407,-0.014382235705852509,1.5732289691586048,-0.11528073996305466,-0.5139815807342529,1.62502569729276,0.3645767569541931,-0.6399669647216797,1.565062532009557,0.29142385721206665,-1.3586362600326538,1.5884375873226673,1.021889567375183,-1.4676551818847656,1.4696897035259753,2.3458688259124756,1.4704807996749878,1.3122619453091173,1.4240654706954956,0.41798168420791626,1.4378941093105824,0.9520612955093384,0.07553394883871078,1.4998487582821398,0.8341721296310425,-0.39949265122413635,1.527566869320348,0.7856631278991699,-0.9744107723236084,1.5217547240871936,0.2182774394750595,-1.6390471458435059,1.392350383343175,0.2862429916858673,-2.2226169109344482,1.4459552989620716,2.7911038398742676,1.5306243896484375,1.2575104232449084,2.014961004257202,1.137105107307434,1.3559497380871326
-0.6651735305786133,0.2643621563911438,1.6802971892971545,-1.129338026046753,-0.04821725934743881,1.7363786140102893,-1.616182565689087,-0.1772044152021408,1.7933182788509874,-2.145339250564575,-0.260376900434494,1.8549500308651476,-2.7229936122894287,-0.3443937301635742,1.9305151916164904,-2.628465414047241,-1.3004968166351318,1.9261363635677844,-1.2188644409179688,-1.4486006498336792,1.7465437484402209,0.9074666500091553,0.5275894403457642,1.4883782296795398,-0.11362423747777939,0.45876544713974,1.6151177096981555,-0.26108860969543457,-0.05971268191933632,1.6428763232845813,-0.7250011563301086,-0.38372960686683655,1.6897786880154162,-0.9543163776397705,-0.9345884323120117,1.728313758434728,-0.4552176296710968,-0.9291387796401978,1.6661999374050647,-0.47795161604881287,-1.4707802534103394,1.6552562671322375,1.7401444911956787,0.7608134150505066,1.395202590527013,0.4210006594657898,0.5109798312187195,1.5593319240231067,0.30814898014068604,-0.014693081378936768,1.5733525462765248,-0.11509532481431961,-0.5141239762306213,1.6251748176235705,0.3685064911842346,-0.6435040235519409,1.5666039348263294,0.2908838987350464,-1.3589482307434082,1.5908786197323352,1.0213885307312012,-1.4686999320983887,1.4686904435772448,2.350170373916626,1.4700045585632324,1.3122677102703602,1.4337003231048584,0.41077181696891785,1.4385463777203111,0.9522623419761658,0.07569897919893265,1.4999243236202746,0.8343227505683899,-0.39955008029937744,1.5276053615231067,0.7870377898216248,-0.9748472571372986,1.5217180648464708,0.21997733414173126,-1.6388962268829346,1.3930312104839833,0.29271191358566284,-2.218597412109375,1.4471537604946643,2.791576862335205,1.5309510231018066,1.257512344898656,2.015326976776123,1.137286901473999,1.3559741578716784
-0.664903998374939,0.2682019770145416,1.6816264415401965,-1.1281625032424927,-0.04872698336839676,1.7364607425350695,-1.616335153579712,-0.17723047733306885,1.7933788848537953,-2.145404815673828,-0.2603982090950012,1.8549805999416857,-2.7208096981048584,-0.34735676646232605,1.9302176604885608,-2.6356704235076904,-1.2916152477264404,1.9305805869717152,-1.2189937829971313,-1.4486639499664307,1.7466032901424913,0.9135230779647827,0.532523512840271,1.4894568687099963,-0.11220689862966537,0.46369269490242004,1.6167787280697374,-0.25739607214927673,-0.059718046337366104,1.6442989383358508,-0.7209252715110779,-0.3829331696033478,1.6898146377224474,-0.952986478805542,-0.9377486705780029,1.7300131507534533,-0.4529804289340973,-0.9334216117858887,1.6677690711636095,-0.4779229164123535,-1.470831036567688,1.6553433623928577,1.7499276399612427,0.7600986957550049,1.3960860191006212,0.42520880699157715,0.5137144923210144,1.5607242065090685,0.30803796648979187,-0.01453267503529787,1.5734537730831653,-0.11514921486377716,-0.5141980051994324,1.625293368877843,0.3715191185474396,-0.6480722427368164,1.56916351849027,0.290268212556839,-1.3593941926956177,1.5919846053738147,1.0211735963821411,-1.4698996543884277,1.46776722198911,2.3526480197906494,1.4700672626495361,1.3122725883144886,1.4433315992355347,0.4048314392566681,1.439159326137975,0.9524877071380615,0.07585409283638,1.4999924979824573,0.8345905542373657,-0.3996735215187073,1.5276536689419298,0.787470817565918,-0.9753181338310242,1.5217179465908557,0.22368018329143524,-1.6386940479278564,1.3920820317883045,0.2994014322757721,-2.215160608291626,1.4483173661846667,2.7921950817108154,1.531319499015808,1.2575182576794177,2.0156409740448,1.1374647617340088,1.3559967446941883
-0.6663270592689514,0.2733366787433624,1.6835000243801623,-1.1279019117355347,-0.04884406179189682,1.7365288577694447,-1.6165674924850464,-0.17721977829933167,1.7934283748287707,-2.1454789638519287,-0.26034754514694214,1.8550064979214222,-2.7193892002105713,-0.3487299978733063,1.9300190501827745,-2.646047830581665,-1.28102707862854,1.935192496838048,-1.2192974090576172,-1.44895601272583,1.7466560912746936,0.919376015663147,0.5386282205581665,1.4906673627514393,-0.11215430498123169,0.46987617015838623,1.6186003375668079,-0.25462549924850464,-0.05900729075074196,1.6453655448574573,-0.7174725532531738,-0.38205403089523315,1.6904528632778675,-0.952606201171875,-0.9411519765853882,1.7313336520809681,-0.4510764181613922,-0.93820720911026,1.6689761062283068,-0.4779856503009796,-1.471050500869751,1.65540881687589,1.7590869665145874,0.7597863078117371,1.396769684376195,0.4290659427642822,0.5169317722320557,1.561808433117345,0.3079201877117157,-0.014323483221232891,1.573539212765172,-0.11529244482517242,-0.5142564177513123,1.6253906932491808,0.3741571307182312,-0.6537627577781677,1.572564136089757,0.28983232378959656,-1.3603638410568237,1.5930142570156605,1.0204582214355469,-1.4719970226287842,1.4677274881023914,2.3538804054260254,1.4703491926193237,1.3122801862377673,1.4529036283493042,0.3997849225997925,1.4395383058208973,0.9527939558029175,0.07585081458091736,1.500054641308263,0.8348729014396667,-0.39980602264404297,1.527708776058629,0.7875921130180359,-0.9758798480033875,1.5214820857662708,0.23049190640449524,-1.637710690498352,1.3915092607159167,0.3062126040458679,-2.211885452270508,1.4494953103680164,2.7927472591400146,1.531607747077942,1.2575268903393297,2.0157856941223145,1.1376317739486694,1.3560178237576037
-0.6686288118362427,0.27837204933166504,1.6854863048214463,-1.127981185913086,-0.04892408847808838,1.7365878673214465,-1.616835355758667,-0.1771404892206192,1.7934700599331408,-2.1455862522125244,-0.2602088153362274,1.8550296760220082,-2.718654155731201,-0.34890633821487427,1.9298906837124377,-2.6589515209198,-1.2693419456481934,1.939363135876134,-1.2193775177001953,-1.4491990804672241,1.7467025657314807,0.925703763961792,0.5444281101226807,1.4917724614758043,-0.11241012066602707,0.47598984837532043,1.6202631297726184,-0.2520534098148346,-0.05811658129096031,1.6461125655788929,-0.7145980000495911,-0.3813793957233429,1.691254104198888,-0.9522416591644287,-0.9443326592445374,1.732280938686803,-0.4489232897758484,-0.9425476789474487,1.6698360610622913,-0.4779075086116791,-1.4710675477981567,1.654910369457677,1.7668596506118774,0.7595736384391785,1.3972616868633776,0.43271708488464355,0.5199143886566162,1.5625860229153186,0.30801528692245483,-0.014278754591941833,1.5736121764797717,-0.1154426634311676,-0.5142912268638611,1.6254731174129993,0.3772323429584503,-0.6602191925048828,1.5761104446072132,0.2895130217075348,-1.3606735467910767,1.595815850796178,1.0176867246627808,-1.4757497310638428,1.4685175538677722,2.354517698287964,1.4705854654312134,1.312291036190465,1.4620959758758545,0.3948565423488617,1.4396380248684435,0.9530876874923706,0.07574174553155899,1.5001123500484974,0.835027813911438,-0.3998723328113556,1.527768731655553,0.7876946330070496,-0.977437436580658,1.5211065059322864,0.24134261906147003,-1.6341450214385986,1.3925768428463488,0.31296005845069885,-2.2083780765533447,1.4506069427151234,2.7930169105529785,1.531791090965271,1.2575372377056628,2.0157227516174316,1.137802243232727,1.3560379863400012
-0.6707752346992493,0.2821606397628784,1.6873288455624134,-1.1280198097229004,-0.04911813139915466,1.7366396041531116,-1.6171095371246338,-0.17697663605213165,1.7935065417904408,-2.145742177963257,-0.2599971294403076,1.855050370754674,-2.7183735370635986,-0.34856539964675903,1.9298137584347277,-2.672783613204956,-1.2577804327011108,1.9434067683834582,-1.21896493434906,-1.4493014812469482,1.746634391369298,0.9328103065490723,0.548740804195404,1.4926762300152332,-0.11192027479410172,0.48085394501686096,1.6216470752377061,-0.24951733648777008,-0.057496827095746994,1.6466466670650988,-0.7124587297439575,-0.3810538649559021,1.6918613467831163,-0.9514701962471008,-0.946811854839325,1.7329578929562122,-0.4465712308883667,-0.9456778764724731,1.6704487434048205,-0.47704818844795227,-1.4695700407028198,1.653762284817174,1.7725474834442139,0.7593404054641724,1.3976108956951647,0.43593156337738037,0.5220779776573181,1.5631400504726916,0.3082711696624756,-0.014399721287190914,1.5736763301510364,-0.11558395624160767,-0.5142742395401001,1.6255450168270618,0.3812214136123657,-0.6666611433029175,1.5789800353664905,0.28906556963920593,-1.359716773033142,1.598527806820348,1.0124682188034058,-1.4813430309295654,1.4698296294827013,2.355017900466919,1.470661997795105,1.3123028617519885,1.4705264568328857,0.3893115520477295,1.4395058446545153,0.9532539248466492,0.0756571814417839,1.500167102398351,0.834978461265564,-0.3998323678970337,1.527831288876012,0.7886151075363159,-0.98060142993927,1.520794547619298,0.25640958547592163,-1.6265583038330078,1.3919009233135728,0.31946712732315063,-2.2042555809020996,1.4516136527676136,2.7929270267486572,1.5319128036499023,1.2575490337032824,2.0154941082000732,1.1379945278167725,1.3560572028774769
