x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28
-0.505623996257782,1.2908560037612915,1.6903354869890026,-0.1884078085422516,0.9472482800483704,1.5739724730062297,-0.480333149433136,0.7889540791511536,1.6677092729615979,-0.018366975709795952,-0.17009808123111725,1.5183863411950878,-0.2611050307750702,-0.522393524646759,1.5962597631025126,-0.45627766847610474,-0.930088222026825,1.658410011391621,-0.5313608050346375,-1.600376009941101,1.683881506304722,0.08752746880054474,1.2131459712982178,1.4913136189985088,0.16666266322135925,0.8790892958641052,1.46289982984541,0.1820501685142517,0.4911787807941437,1.4597789487647823,0.2268523871898651,0.08908382803201675,1.4421992831039243,-0.13484172523021698,-0.861721932888031,1.5648098238515669,-0.40093934535980225,-1.2721296548843384,1.6484952987241557,-0.7166973948478699,-1.9136149883270264,1.7521877718972974,0.20753498375415802,1.7202444076538086,1.4556155434655955,0.5207297801971436,0.8794514536857605,1.3602790804910474,0.5732778906822205,0.4225177764892578,1.3431699397373014,0.43511199951171875,-0.3361491858959198,1.387736235122662,0.09666483849287033,-0.558247447013855,1.4961155627775007,0.8899505734443665,-0.8007507920265198,1.240916010360699,1.1604334115982056,-1.4208178520202637,1.1556626502084546,0.47848767042160034,1.8990811109542847,1.3822779376315883,0.47222426533699036,1.355840802192688,1.3864303641128353,0.8917343616485596,0.7467005848884583,1.2533225091504865,0.6554037928581238,-0.02644067443907261,1.330725377182942,0.8571317195892334,-0.4435793161392212,1.2654777407455258,1.1226943731307983,-1.0595006942749023,1.1768224243926815,1.3112401962280273,-1.7634425163269043,1.1138303194749168,0.8736512064933777,1.1537681818008423,1.2662698378372006
-0.4878716766834259,1.2848947048187256,1.6860879300641827,-0.18297462165355682,0.9465776085853577,1.574849387984257,-0.4773983955383301,0.7902848720550537,1.6692148483800702,-0.008118397556245327,-0.17155978083610535,1.5187267135190776,-0.25312355160713196,-0.5197595357894897,1.5973232890176585,-0.4487118124961853,-0.9240808486938477,1.6599866159963421,-0.525987982749939,-1.5952658653259277,1.6848504811334424,0.09582973271608353,1.2067914009094238,1.4916507469224742,0.1766815036535263,0.872628927230835,1.462956114392262,0.19233451783657074,0.48721227049827576,1.459787841896992,0.24100038409233093,0.0877639502286911,1.4416826993036083,-0.12777379155158997,-0.8612560629844666,1.5654008840131572,-0.3926022946834564,-1.2670835256576538,1.6490016568708232,-0.7139269709587097,-1.9125951528549194,1.7525010303067974,0.21042560040950775,1.7183785438537598,1.4558434915351681,0.5268226265907288,0.8762089610099792,1.3610262484359554,0.5805997848510742,0.41969889402389526,1.343723109941464,0.4419843852519989,-0.34004735946655273,1.388395572524052,0.1018490120768547,-0.5576858520507812,1.4971975701856426,0.8980011940002441,-0.7999547123908997,1.2412975460099986,1.1700899600982666,-1.4175645112991333,1.1549470717119985,0.4792628586292267,1.8988937139511108,1.382238019924145,0.47311338782310486,1.3550564050674438,1.3863940384197049,0.8933572769165039,0.7463191151618958,1.2533538234042934,0.6657573580741882,-0.026853112503886223,1.3301251921462827,0.8597698211669922,-0.44255685806274414,1.265593757014256,1.1283023357391357,-1.0558351278305054,1.1764149190592579,1.3124409914016724,-1.763559341430664,1.1137230225312522,0.8741201758384705,1.1467242240905762,1.2661099932002835
-0.47284916043281555,1.2799988985061646,1.6822218218850904,-0.17701826989650726,0.9451088905334473,1.5756818083333783,-0.47379085421562195,0.7912618517875671,1.6706407042550855,0.002006629016250372,-0.17309336364269257,1.5189935654210858,-0.24571268260478973,-0.5167701840400696,1.598365668396931,-0.4424532651901245,-0.9172333478927612,1.661593694787007,-0.5204930901527405,-1.5897960662841797,1.6859010873842053,0.10433145612478256,1.2007181644439697,1.4919609347390943,0.18654407560825348,0.8662837147712708,1.4629922662782482,0.2021593153476715,0.48293423652648926,1.4597665215539746,0.2530260682106018,0.08620450645685196,1.4412195901679805,-0.12321312725543976,-0.8594884276390076,1.5662045682477763,-0.3868120014667511,-1.2616287469863892,1.6496185563611796,-0.7122350931167603,-1.9118973016738892,1.7527252415227703,0.21183833479881287,1.717603325843811,1.4560016560363582,0.5329819917678833,0.8729482293128967,1.3617120914268308,0.5879968404769897,0.41659942269325256,1.3441540068197064,0.44894683361053467,-0.3438012897968292,1.3889085063743405,0.1076967865228653,-0.5564907193183899,1.498304721693974,0.9057815670967102,-0.7994225025177002,1.2415937713193708,1.179741382598877,-1.4141688346862793,1.1541277882861904,0.4796374440193176,1.898324728012085,1.3822200308847241,0.4733394682407379,1.354892611503601,1.3863783088731578,0.8938563466072083,0.7462669014930725,1.2533892221259884,0.6743971705436707,-0.027321144938468933,1.3297255805539898,0.8610557913780212,-0.4418643116950989,1.2656826593684962,1.1314809322357178,-1.0536863803863525,1.1761350750732236,1.312935709953308,-1.7634320259094238,1.1136560633289627,0.8746085166931152,1.1394743919372559,1.265929088931065
-0.462177038192749,1.2782212495803833,1.679107371668797,-0.17104455828666687,0.942724347114563,1.5765325363683513,-0.4700772762298584,0.7917113304138184,1.6720418215799144,0.010846026241779327,-0.17464511096477509,1.5192549134301951,-0.24000109732151031,-0.5135906934738159,1.5994749635267071,-0.4387608468532562,-0.9103537201881409,1.663302682499867,-0.5156489610671997,-1.5844117403030396,1.687129498343449,0.11159291118383408,1.195702075958252,1.49229904757021,0.19512903690338135,0.8606115579605103,1.4630721016931347,0.2103809267282486,0.47882601618766785,1.4597724599647335,0.26236483454704285,0.08435806632041931,1.440864704947453,-0.12118830531835556,-0.8568326234817505,1.5673115459489635,-0.38377952575683594,-1.2562873363494873,1.650423688988667,-0.7114958167076111,-1.9117158651351929,1.752887055973988,0.21225038170814514,1.7176389694213867,1.4561143120336346,0.5391138792037964,0.8697664141654968,1.3624173428821376,0.5944663286209106,0.41381964087486267,1.3444711758899501,0.45502206683158875,-0.34698861837387085,1.3892836401271633,0.11324479430913925,-0.5552434921264648,1.4995633750963024,0.9135622382164001,-0.7989848256111145,1.2411300393748097,1.188772439956665,-1.4115777015686035,1.1534362531113438,0.4800487458705902,1.8976919651031494,1.3822161491918377,0.4733492136001587,1.3551214933395386,1.3863774108695797,0.8939220309257507,0.7464842796325684,1.2534285025405696,0.6801254749298096,-0.02774031087756157,1.329463073830586,0.8614835143089294,-0.441636860370636,1.2657539492654615,1.1328564882278442,-1.0529685020446777,1.1759469433235936,1.3132473230361938,-1.7633856534957886,1.1136161963152698,0.8753999471664429,1.1330475807189941,1.2657790354299359
-0.45614612102508545,1.2796707153320312,1.6767365263509564,-0.16604895889759064,0.9398267865180969,1.577470167975407,-0.46726223826408386,0.7917569279670715,1.6735020912694745,0.01755453087389469,-0.17619940638542175,1.519586363654118,-0.23670633137226105,-0.5104318261146545,1.6007510555791669,-0.4381013512611389,-0.9041200280189514,1.6652018731641582,-0.5124940872192383,-1.5794097185134888,1.6886282373475843,0.11666947603225708,1.1919857263565063,1.4927327543306164,0.20163805782794952,0.8559340238571167,1.4632688224124721,0.21637442708015442,0.47522228956222534,1.4598863905477337,0.26907649636268616,0.08220077306032181,1.4406874795961193,-0.121391661465168,-0.8538014888763428,1.5688198443460277,-0.38309425115585327,-1.2513868808746338,1.6515204120683484,-0.7113688588142395,-1.9119651317596436,1.7530064614820293,0.2122204750776291,1.7180322408676147,1.4561973339128307,0.5448719263076782,0.8669427633285522,1.36323646698473,0.5991249084472656,0.41185879707336426,1.3447014993238262,0.45936650037765503,-0.34925511479377747,1.3895549241113476,0.11752171814441681,-0.5544788241386414,1.5010855780648997,0.9216954112052917,-0.7980519533157349,1.2404275688338093,1.196143627166748,-1.4102104902267456,1.1529509256291202,0.4805719256401062,1.8972768783569336,1.3822212475347333,0.4733877182006836,1.3554651737213135,1.3863865647125058,0.8939903378486633,0.7468187808990479,1.2534696948337367,0.6829728484153748,-0.028029674664139748,1.3292932932185941,0.8615613579750061,-0.44176894426345825,1.2658137099551967,1.1332924365997314,-1.053106665611267,1.1758283199477009,1.3135812282562256,-1.7635467052459717,1.1135938765811733,0.8766067028045654,1.1281623840332031,1.2657009091186338
-0.45366552472114563,1.2827688455581665,1.675032405238133,-0.16295360028743744,0.9370666742324829,1.5785352581548504,-0.4662567973136902,0.7917292714118958,1.6750828672456555,0.02185315079987049,-0.1777801811695099,1.520044113736134,-0.23598328232765198,-0.5074612498283386,1.6022532707261852,-0.4402121603488922,-0.898859441280365,1.6673536635446362,-0.5118411183357239,-1.5749447345733643,1.6904377435254863,0.11940573155879974,1.189422607421875,1.493122082333546,0.20582027733325958,0.8523174524307251,1.4636175664472393,0.21999922394752502,0.472310334444046,1.4608236166047863,0.2736133635044098,0.07974372059106827,1.4407294250535778,-0.12345439195632935,-0.8507959842681885,1.5707305642175489,-0.3841388523578644,-1.247036337852478,1.6529557114648632,-0.7114987373352051,-1.912420630455017,1.7530970150041392,0.21214213967323303,1.7184162139892578,1.4562593830632977,0.5498290657997131,0.864849865436554,1.3642322950172239,0.6017807126045227,0.410836398601532,1.3448671665000729,0.4618063271045685,-0.35055744647979736,1.3897504571485333,0.1198723167181015,-0.5545397400856018,1.5029100316572004,0.92936772108078,-0.7965905666351318,1.2399107388067059,1.2011628150939941,-1.4098846912384033,1.1526167379426768,0.4810733497142792,1.89718759059906,1.382232226352673,0.47349441051483154,1.3557376861572266,1.3864022073554807,0.8941839337348938,0.7471314072608948,1.25351169822691,0.6838656663894653,-0.02817261591553688,1.329195265989285,0.8616133332252502,-0.44205138087272644,1.2658652148055842,1.1334782838821411,-1.0534658432006836,1.1757584349918178,1.3139046430587769,-1.763867735862732,1.1135834771203807,0.878147542476654,1.1250295639038086,1.2656640909719281
-0.4529118835926056,1.2854688167572021,1.6738385819005779,-0.162065789103508,0.934967577457428,1.5795808819341473,-0.4673145115375519,0.7919499278068542,1.6764065245199018,0.02409018948674202,-0.17942103743553162,1.5205418973970226,-0.23738770186901093,-0.5047382116317749,1.6038192151593975,-0.4442896544933319,-0.8944911360740662,1.6695775259542278,-0.513815701007843,-1.5710033178329468,1.6923303874540143,0.12041204422712326,1.1877562999725342,1.4934067204999737,0.20802326500415802,0.8495732545852661,1.4640225660610011,0.22118307650089264,0.4703548550605774,1.4624805201101116,0.27664804458618164,0.07703634351491928,1.4408547979402355,-0.12704910337924957,-0.848148763179779,1.573344797472935,-0.38628891110420227,-1.2431517839431763,1.6544918190049938,-0.7116531729698181,-1.9128714799880981,1.7531672910260967,0.21216070652008057,1.7186322212219238,1.4563059633779338,0.5537465214729309,0.8636833429336548,1.3652132915067485,0.6028919219970703,0.4105287790298462,1.344990888218861,0.4627871811389923,-0.3511326313018799,1.3898962813424878,0.12021750211715698,-0.5554746985435486,1.5047320519494822,0.935404896736145,-0.7950365543365479,1.2395611981558612,1.2039127349853516,-1.410104751586914,1.1523890940356067,0.4813917875289917,1.897362232208252,1.3822472027349284,0.47359150648117065,1.3558872938156128,1.3864223689842037,0.8944140672683716,0.7473564743995667,1.2535537016200833,0.6839486360549927,-0.02820739522576332,1.3291515245246701,0.8617364168167114,-0.44230616092681885,1.2659106074380688,1.133741021156311,-1.0536506175994873,1.1757203422593885,1.3140960931777954,-1.764225721359253,1.113581355224829,0.8796781897544861,1.1233705282211304,1.265644740443211
-0.4522148668766022,1.28641939163208,1.6730382579374128,-0.16273590922355652,0.9336405992507935,1.580407740454655,-0.469595730304718,0.7924641966819763,1.677354410748463,0.025059359148144722,-0.18108902871608734,1.5217252923059277,-0.23998607695102692,-0.5022635459899902,1.6059986988115122,-0.449039101600647,-0.8905313014984131,1.6716812296914867,-0.5174691677093506,-1.5672762393951416,1.6940878673600963,0.12059654295444489,1.1867191791534424,1.493614420037251,0.20901808142662048,0.8473576903343201,1.4650827606725505,0.2205212116241455,0.469357430934906,1.4643572606849484,0.2789766192436218,0.07423011213541031,1.4415761265563778,-0.13175936043262482,-0.8464913368225098,1.5764056571531109,-0.3887331783771515,-1.2394095659255981,1.6558948482084088,-0.7117586731910706,-1.913211703300476,1.753223256926518,0.21223267912864685,1.7187080383300781,1.456341709713917,0.5567634701728821,0.8631401658058167,1.3659839523839765,0.603190004825592,0.41057249903678894,1.345088973383885,0.46300917863845825,-0.3513253629207611,1.3900105595397763,0.11927467584609985,-0.5569243431091309,1.5062628294038585,0.9392232894897461,-0.7938436269760132,1.2393262543487362,1.2050676345825195,-1.4103949069976807,1.1522397792148404,0.4814523756504059,1.8976588249206543,1.382265133838635,0.47358691692352295,1.3559622764587402,1.3864454273986628,0.8945355415344238,0.7475016713142395,1.2535957050132565,0.6840372681617737,-0.02819267101585865,1.3291437901067547,0.8618736267089844,-0.44245463609695435,1.2659514231490903,1.1340856552124023,-1.0535755157470703,1.1757032512235455,1.3140699863433838,-1.7645173072814941,1.1135848748194985,0.880853533744812,1.122635006904602,1.2656378171253018
-0.45087262988090515,1.2855899333953857,1.672652927498799,-0.16390015184879303,0.9329575300216675,1.5810010021734051,-0.4718916714191437,0.7931089401245117,1.6780239738035014,0.025131266564130783,-0.18264567852020264,1.523565794091206,-0.2432042956352234,-0.5002810955047607,1.608747748475056,-0.4531361162662506,-0.8864946365356445,1.673341493468266,-0.5212276577949524,-1.5632966756820679,1.6956542173433116,0.12068501114845276,1.1860793828964233,1.493767196516972,0.20921610295772552,0.8458182215690613,1.4667630991744809,0.219223752617836,0.46894004940986633,1.4661758627700618,0.2808724343776703,0.07162964344024658,1.4428530876445582,-0.1367955356836319,-0.8462169170379639,1.5794889958905987,-0.39063188433647156,-1.2353882789611816,1.6570901199388317,-0.7118510007858276,-1.9134435653686523,1.7532693158197215,0.21224506199359894,1.7187590599060059,1.4563700113105587,0.5590198636054993,0.8628650903701782,1.3665377888488583,0.6032924652099609,0.4106650650501251,1.3451692433166318,0.4630582928657532,-0.35141706466674805,1.3901029090690427,0.11814062297344208,-0.5583140254020691,1.5074076970624737,0.9410526156425476,-0.7932175397872925,1.2391708707618527,1.2054564952850342,-1.4104986190795898,1.1521467344569973,0.48128676414489746,1.8979499340057373,1.3822849188852122,0.4734387695789337,1.3560400009155273,1.3864705714988521,0.8944608569145203,0.7476135492324829,1.2536377084064296,0.6844242215156555,-0.028175391256809235,1.329158824424725,0.8619247078895569,-0.44251203536987305,1.265989139299374,1.1343638896942139,-1.0533641576766968,1.1757007455038837,1.3138240575790405,-1.7647024393081665,1.113592232655268,0.8815324902534485,1.122290015220642,1.2656394972610288
-0.44946181774139404,1.2841274738311768,1.6728022857713514,-0.16473345458507538,0.9326890110969543,1.581421963076573,-0.47338488698005676,0.7936869263648987,1.6784953967141918,0.024613775312900543,-0.18396899104118347,1.5256737850713544,-0.24659012258052826,-0.49895915389060974,1.6116837566900066,-0.45578503608703613,-0.8826418519020081,1.6745145178842358,-0.5237658023834229,-1.5587316751480103,1.6970545235681347,0.12099918723106384,1.1856794357299805,1.493880229096394,0.2089659720659256,0.8450741767883301,1.468681698303204,0.21850067377090454,0.46854367852211,1.46784360025404,0.28251588344573975,0.0694778636097908,1.4443274936485104,-0.14122915267944336,-0.8471653461456299,1.582390126805287,-0.3914802670478821,-1.230810284614563,1.6580964053678326,-0.7119988799095154,-1.9136301279067993,1.7533083065557293,0.21211470663547516,1.718887448310852,1.4563930407571606,0.5606250166893005,0.8626540303230286,1.3669331131982616,0.6035068035125732,0.41066449880599976,1.3452358114528469,0.46322157979011536,-0.35154426097869873,1.3901788338231853,0.11755376309156418,-0.5592419505119324,1.5082226787614634,0.9416306018829346,-0.7930866479873657,1.2390746974754148,1.2056916952133179,-1.4103994369506836,1.1520918113994412,0.480988085269928,1.8981727361679077,1.3823060364532285,0.47316503524780273,1.3561761379241943,1.3864969032811931,0.8941929936408997,0.7477375864982605,1.2536797117996028,0.6849967837333679,-0.028175968676805496,1.3291893565463833,0.8618282079696655,-0.44253888726234436,1.2660246249246412,1.1344367265701294,-1.0531940460205078,1.1757083350825124,1.313422679901123,-1.764800786972046,1.1136022482919505,0.8817923665046692,1.1220064163208008,1.2656466523217969
